Scheme name	Locus tag	Description
wgMLST	YPO3392 (fhuC)	iron-hydroxamate transporter ATP-binding subunit
wgMLST	YPO3393 (mrcB)	bifunctional glycosyl transferase/transpeptidase
wgMLST	YPO3397 (dksA)	RNA polymerase-binding transcription factor
wgMLST	YPO3400 (folK)	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase
wgMLST	YPO3401 (panB)	3-methyl-2-oxobutanoate hydroxymethyltransferase
wgMLST	YPO3402 (panC)	pantoate--beta-alanine ligase
wgMLST	YPO3403 (panD)	aspartate 1-decarboxylase
wgMLST	YPO3405 (yadH)	ABC transporter permease
wgMLST	YPO3406 (yadG)	ABC transporter
wgMLST	YPO3408 (hprT)	hypoxanthine phosphoribosyltransferase
wgMLST	YPO3409 (yacK)	multicopper oxidase
wgMLST	YPO3410 (yacC)	putative chaperone lipoprotein YacC
wgMLST	YPO3412 (speD)	S-adenosylmethionine decarboxylase proenzyme
wgMLST	YPO3415 (acnB)	aconitate hydratase B
wgMLST	YPO3417 (lpdA)	dihydrolipoyl dehydrogenase
wgMLST	YPO3419 (aceE)	"pyruvate dehydrogenase (acetyl-transferring), homodimeric type"
wgMLST	YPO3420 (pdhR)	PdhR family transcriptional regulator
wgMLST	YPO3422 (ampE)	transcriptional regulator
wgMLST	YPO3424 (nadC)	nicotinate-nucleotide diphosphorylase
wgMLST	YPO3427 (hofC)	type II secretion protein F
wgMLST	YPO3428 (guaC)	guanosine monophosphate reductase
wgMLST	YPO3430 (coaE)	dephospho-CoA kinase
wgMLST	YPO3431 (zapD)	cell division protein ZapD
wgMLST	YPO3439 (lptG)	LPS export ABC transporter permease LptG
wgMLST	YPO3440 (lptF)	LPS export ABC transporter permease LptF
wgMLST	YPO3441 (pepA)	cytosol aminopeptidase
wgMLST	YPO3442 (holC)	DNA polymerase III subunit chi
wgMLST	YPO3443 (valS)	valine--tRNA ligase
wgMLST	YPO3444 (yjgM)	N-acetyltransferase
wgMLST	YPO3445 (rraB)	RNase E inhibitor protein
wgMLST	YPO3446 (argI)	ornithine carbamoyltransferase
wgMLST	YPO3450	peptide ABC transporter permease
wgMLST	YPO3451	peptide ABC transporter permease
wgMLST	YPO3452	peptide ABC transporter ATP-binding protein
wgMLST	YPO3454 (nrdD)	anaerobic ribonucleoside triphosphate reductase
wgMLST	YPO3455 (nrdG)	anaerobic ribonucleoside-triphosphate reductase activating protein
wgMLST	YPO3476 (yhbS)	N-acetyltransferase
wgMLST	YPO3477	SCP-2 sterol transfer family protein
wgMLST	YPO3479	protease
wgMLST	YPO3480	U32 family peptidase
wgMLST	YPO3488 (deaD)	DEAD/DEAH box family ATP-dependent RNA helicase
wgMLST	YPO3489 (nlpI)	Lipoprotein nlpI precursor
wgMLST	YPO3493 (rpsO)	30S ribosomal protein S15
wgMLST	YPO3495 (rbfA)	ribosome-binding factor A
wgMLST	YPO3496 (infB)	translation initiation factor IF-2
wgMLST	YPO3497 (nusA)	transcription termination protein NusA
wgMLST	YPO3498 (rimP)	ribosome maturation factor
wgMLST	YPO3499 (secG)	preprotein translocase subunit SecG
wgMLST	YPO3500 (glmM)	phosphoglucosamine mutase
wgMLST	YPO3501 (folP)	dihydropteroate synthase
wgMLST	YPO3502 (hflB)	ATP-dependent metalloprotease
wgMLST	YPO3503 (rrmJ)	ribosomal RNA large subunit methyltransferase E
wgMLST	YPO3504 (yhbY)	RNA-binding protein
wgMLST	YPO3505 (greA)	transcription elongation factor GreA
wgMLST	YPO3506 (dacB)	serine-type D-Ala-D-Ala carboxypeptidase
wgMLST	YPO3509 (obgE)	Obg family GTPase CgtA
wgMLST	YPO3511 (rpmA)	50S ribosomal protein L27
wgMLST	YPO3512 (rplU)	50S ribosomal protein L21
wgMLST	YPO3513 (ispB)	octaprenyl diphosphate synthase
wgMLST	YPO3517 (argR)	arginine repressor
wgMLST	YPO3520 (fbp)	"fructose 1,6-bisphosphatase"
wgMLST	YPO3521 (ppa)	inorganic pyrophosphatase
wgMLST	YPO3523 (tamB)	translocation and assembly module TamB
wgMLST	YPO3524 (tamA)	membrane protein
wgMLST	YPO3525 (msrA)	peptide-methionine (S)-S-oxide reductase
wgMLST	YPO3526	membrane protein
wgMLST	YPO3528	putative exported protein
wgMLST	YPO3529 (cysQ)	"3'(2'),5'-bisphosphate nucleotidase CysQ"
wgMLST	YPO3530 (cpdB)	"2',3'-cyclic-nucleotide 2'-phosphodiesterase"
wgMLST	YPO3532 (fklB)	peptidyl-prolyl cis-trans isomerase
wgMLST	YPO3536 (rplI)	50S ribosomal protein L9
wgMLST	YPO3537 (rpsR)	30S ribosomal protein S18
wgMLST	YPO3538 (priB)	primosomal replication protein N
wgMLST	YPO3539 (rpsF)	30S ribosomal protein S6
wgMLST	YPO3546	pirin
wgMLST	YPO3548	penicillin-binding protein activator LpoA
wgMLST	YPO3549 (yraN)	putative endonuclease distantly related to archaeal Holliday junction resolvase
wgMLST	YPO3550 (diaA)	phosphoheptose isomerase
wgMLST	YPO3551	osmotically-inducible protein OsmY
wgMLST	YPO3552 (mtgA)	monofunctional biosynthetic peptidoglycan transglycosylase
wgMLST	YPO3553 (elbB)	glutamine amidotransferase
wgMLST	YPO3555 (arcB)	hybrid sensor histidine kinase/response regulator
wgMLST	YPO3557 (gltB)	glutamate synthase large subunit
wgMLST	YPO3558 (gltD)	glutamate synthase subunit beta
wgMLST	YPO3559	hypothetical protein
wgMLST	YPO3560 (sspB)	stringent starvation protein B
wgMLST	YPO3561 (sspA)	stringent starvation protein A
wgMLST	YPO3562 (rpsI)	30S ribosomal protein S9
wgMLST	YPO3563 (rplM)	50S ribosomal protein L13
wgMLST	YPO3564 (zapE)	AFG1 family ATPase
wgMLST	YPO3565	cytochrome D ubiquinol oxidase subunit III
wgMLST	YPO3566 (degQ)	serine endoprotease DegQ
wgMLST	YPO3569 (murA)	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
wgMLST	YPO3570	cell division protein BolA
wgMLST	YPO3574 (yrbE)	ABC transporter permease
wgMLST	YPO3577 (kdsD)	arabinose 5-phosphate isomerase KdsD
wgMLST	YPO3578 (kdsC)	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
wgMLST	YPO3579 (yrbK)	LPS export ABC transporter periplasmic protein LptC
wgMLST	YPO3580 (lptA)	LPS transporter
wgMLST	YPO3581 (yhbG)	ABC transporter ATP-binding protein
wgMLST	YPO3582 (rpoN)	RNA polymerase sigma-54 factor
wgMLST	YPO3585 (ptsN)	PTS sugar transporter subunit IIA
wgMLST	YPO3587 (ptsO)	phosphohistidinoprotein-hexose phosphotransferase component of N-regulated PTS system (Npr)
wgMLST	YPO3588 (pyrB)	aspartate carbamoyltransferase
wgMLST	YPO3589 (pyrI)	aspartate carbamoyltransferase regulatory subunit
wgMLST	YPO3590 (ridA)	reactive intermediate/imine deaminase
wgMLST	YPO3629 (yjcD)	xanthine/uracil permease
wgMLST	YPO3630 (yjcE)	Na+/H+ antiporter
wgMLST	YPO3632 (ddg)	lipid A biosynthesis palmitoleoyl acyltransferase
wgMLST	YPO3654 (fis)	Fis family transcriptional regulator
wgMLST	YPO3655 (dusB)	tRNA dihydrouridine synthase DusB
wgMLST	YPO3657 (panF)	sodium/panthothenate symporter
wgMLST	YPO3657a (yhdT)	membrane protein
wgMLST	YPO3658 (accC)	acetyl-CoA carboxylase biotin carboxylase subunit
wgMLST	YPO3659 (accB)	acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
wgMLST	YPO3660 (aroQ)	3-dehydroquinate dehydratase
wgMLST	YPO3661 (msrQ)	sulfoxide reductase heme-binding subunit YedZ
wgMLST	YPO3663 (yhdH)	quinone oxidoreductase
wgMLST	YPO3665 (envB)	rod shape-determining protein
wgMLST	YPO3666 (mreC)	rod shape-determining protein MreC
wgMLST	YPO3667 (mreD)	rod shape-determining protein MreD
wgMLST	YPO3668 (maf)	septum formation inhibitor Maf
wgMLST	YPO3669 (cafA)	ribonuclease G
wgMLST	YPO3670	putative protease
wgMLST	YPO3672 (tldD)	metalloprotease TldD
wgMLST	YPO3683	transcriptional regulator
wgMLST	YPO3684	transporter
wgMLST	YPO3685 (yhcQ)	p-hydroxybenzoic acid efflux pump subunit AaeA
wgMLST	YPO3689	ribonuclease Ba
wgMLST	YPO3692 (pmbA)	metalloprotease PmbA
wgMLST	YPO3694 (cybC)	soluble cytochrome b562 2
wgMLST	YPO3695 (rnk)	nucleoside diphosphate kinase regulator
wgMLST	YPO3696 (treC)	"alpha,alpha-phosphotrehalase"
wgMLST	YPO3697 (treB)	PTS trehalose transporter subunit IIBC
wgMLST	YPO3698 (treR)	trehalose operon repressor
wgMLST	YPO3711 (lamB)	maltoporin
wgMLST	YPO3712 (malK)	maltose/maltodextrin import ATP-binding protein MalK
wgMLST	YPO3714 (malE)	maltose ABC transporter substrate-binding protein MalE
wgMLST	YPO3715 (malF)	maltose transporter membrane protein
wgMLST	YPO3716 (malG)	maltose ABC transporter permease
wgMLST	YPO3717 (yjbA)	phosphate-starvation-inducible protein PsiE
wgMLST	YPO3718 (pgi)	glucose-6-phosphate isomerase
wgMLST	YPO3719 (lysC)	lysine-sensitive aspartokinase 3
wgMLST	YPO3722 (metH)	methionine synthase
wgMLST	YPO3724 (aceK)	bifunctional isocitrate dehydrogenase kinase/phosphatase
wgMLST	YPO3725 (aceA)	isocitrate lyase
wgMLST	YPO3726 (aceB)	malate synthase A
wgMLST	YPO3727 (metA)	homoserine O-succinyltransferase
wgMLST	YPO3728 (purH)	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/inosine monophosphate cyclohydrolase
wgMLST	YPO3730 (yjaH)	putative exported protein
wgMLST	YPO3731 (hupA)	transcriptional regulator
wgMLST	YPO3732	hypothetical protein
wgMLST	YPO3733 (nfi)	endonuclease V
wgMLST	YPO3742 (thiG)	thiazole synthase
wgMLST	YPO3746 (rpoC)	DNA-directed RNA polymerase subunit beta'
wgMLST	YPO3747 (rpoB)	DNA-directed RNA polymerase subunit beta
wgMLST	YPO3748 (rplL)	50S ribosomal protein L7/L12
wgMLST	YPO3750 (rplA)	50S ribosomal protein L1
wgMLST	YPO3751 (rplK)	50S ribosomal protein L11
wgMLST	YPO3752 (nusG)	transcription termination/antitermination protein NusG
wgMLST	YPO3753 (secE)	preprotein translocase subunit SecE
wgMLST	YPO3758 (coaA)	type I pantothenate kinase
wgMLST	YPO3759 (birA)	bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor
wgMLST	YPO3760 (murB)	UDP-N-acetylenolpyruvoylglucosamine reductase
wgMLST	YPO3761 (hemG)	protoporphyrinogen oxidase
wgMLST	YPO3762 (trkH)	potassium transporter
wgMLST	YPO3765 (pepQ)	Xaa-Pro dipeptidase
wgMLST	YPO3766 (fadB)	multifunctional fatty acid oxidation complex subunit alpha
wgMLST	YPO3767 (fadA)	acetyl-CoA C-acyltransferase FadA
wgMLST	YPO3768 (fre)	NAD(P)H-flavin reductase
wgMLST	YPO3769 (ubiD)	3-octaprenyl-4-hydroxybenzoate decarboxylase
wgMLST	YPO3770 (rfaH)	transcriptional activator RfaH
wgMLST	YPO3771 (hemB)	delta-aminolevulinic acid dehydratase
wgMLST	YPO3776 (tatC)	twin-arginine protein translocation system subunit TatC
wgMLST	YPO3777 (mtta2)	sec-independent translocase
wgMLST	YPO3778 (tatA)	preprotein translocase subunit TatA
wgMLST	YPO3779 (ubiB)	ubiquinone biosynthesis regulatory protein kinase UbiB
wgMLST	YPO3781 (ubiE)	ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
wgMLST	YPO3783	cytochrome o ubiquinol oxidase
wgMLST	YPO3784 (cstA)	carbon starvation protein CstA
wgMLST	YPO3785	C4-dicarboxylate ABC transporter
wgMLST	YPO3786 (udp)	uridine phosphorylase
wgMLST	YPO3788 (metE)	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
wgMLST	YPO3789 (metR)	transcriptional regulator
wgMLST	YPO3790 (yigM)	membrane protein
wgMLST	YPO3794 (ugpE)	sn-glycerol 3-phosphate ABC transporter permease
wgMLST	YPO3795 (ugpA)	sn-glycerol 3-phosphate ABC transporter permease
wgMLST	YPO3799	pilus assembly protein
wgMLST	YPO3804 (livF)	ABC transporter ATP-binding protein
wgMLST	YPO3805 (livG)	ABC transporter ATP-binding protein
wgMLST	YPO3806 (livM)	branched-chain amino acid ABC transporter permease
wgMLST	YPO3807 (livH)	branched-chain amino acid ABC transporter permease LivH
wgMLST	YPO3808 (livJ)	branched chain amino acid ABC transporter substrate-binding protein
wgMLST	YPO3809 (yhhK)	acetyltransferase
wgMLST	YPO3811 (rpoH)	RNA polymerase sigma factor RpoH
wgMLST	YPO3812 (ftsX)	cell division protein FtsX
wgMLST	YPO3813 (ftsE)	cell division protein FtsE
wgMLST	YPO3816 (rsmD)	16S rRNA (guanine(966)-N(2))-methyltransferase
wgMLST	YPO3816a (yhhL)	membrane protein
wgMLST	YPO3818	hypothetical protein
wgMLST	YPO3819 (yhhN)	membrane protein
wgMLST	YPO3820 (zntA)	zinc/cadmium/mercury/lead-transporting ATPase
wgMLST	YPO3825 (glpB)	anaerobic glycerol-3-phosphate dehydrogenase subunit B
wgMLST	YPO3826 (glpA)	sn-glycerol-3-phosphate dehydrogenase subunit A
wgMLST	YPO3827 (glpQ)	glycerophosphoryl diester phosphodiesterase
wgMLST	YPO3829	hydrolase
wgMLST	YPO3831 (rhtB)	homoserine/homoserine lactone efflux protein
wgMLST	YPO3832 (rhtC)	threonine transporter
wgMLST	YPO3834 (pldA)	phospholipase A
wgMLST	YPO3835	hypothetical protein
wgMLST	YPO3837 (corA)	magnesium transporter CorA
wgMLST	YPO3841 (uvrD)	DNA-dependent helicase II
wgMLST	YPO3842	flavin mononucleotide phosphatase
wgMLST	YPO3843 (xerC)	tyrosine recombinase XerC
wgMLST	YPO3844	hypothetical protein
wgMLST	YPO3845 (dapF)	diaminopimelate epimerase
wgMLST	YPO3849 (hemC)	hydroxymethylbilane synthase
wgMLST	YPO3851 (hemX)	uroporphyrinogen-III C-methyltransferase
wgMLST	YPO3855 (wecG)	UDP-N-acetyl-D-mannosaminuronic acid transferase
wgMLST	YPO3856 (wecF)	enterobacterial common antigen polymerase
wgMLST	YPO3857 (wecF)	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
wgMLST	YPO3858 (wzxE)	O-antigen translocase
wgMLST	YPO3859 (rffA)	"dTDP-4-amino-4,6-dideoxy-D-glucose transaminase"
wgMLST	YPO3860 (rffC)	TDP-fucosamine acetyltransferase
wgMLST	YPO3862 (rffG)	"dTDP-glucose 4,6-dehydratase"
wgMLST	YPO3863 (wecC)	UDP-N-acetyl-D-mannosamine dehydrogenase
wgMLST	YPO3864 (nfrC)	UDP-N-acetyl glucosamine 2-epimerase
wgMLST	YPO3865 (wzzE)	polysaccharide chain length modulation protein
wgMLST	YPO3866 (wecA)	undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
wgMLST	YPO3867 (rho)	transcription termination factor Rho
wgMLST	YPO3868 (fipA)	thiol reductase thioredoxin
wgMLST	YPO3869 (rhlB)	ATP-dependent RNA helicase RhlB
wgMLST	YPO3873 (ppiC)	peptidyl-prolyl cis-trans isomerase
wgMLST	YPO3888 (ilvC)	ketol-acid reductoisomerase
wgMLST	YPO3896 (ilvA)	PLP-dependent threonine dehydratase
wgMLST	YPO3897 (ilvD)	dihydroxy-acid dehydratase
wgMLST	YPO3900 (ilvM)	acetolactate synthase 2 regulatory subunit
wgMLST	YPO3901 (ilvG)	acetolactate synthase 2 catalytic subunit
wgMLST	YPO3902 (comM)	ATP-dependent protease
wgMLST	YPO3903	UPF0438 protein YifE
wgMLST	YPO3904	transcriptional regulator HdfR
wgMLST	YPO3909 (murI)	glutamate racemase
wgMLST	YPO3911 (trmA)	tRNA (uridine(54)-C5)-methyltransferase TrmA
wgMLST	YPO3914 (sthA)	soluble pyridine nucleotide transhydrogenase
wgMLST	YPO3915 (oxyR)	DNA-binding transcriptional regulator OxyR
wgMLST	YPO3916	glutathione amide-dependent peroxidase
wgMLST	YPO3917 (lpd)	dihydrolipoyl dehydrogenase
wgMLST	YPO3919 (hasE)	HlyD family type I secretion periplasmic adaptor subunit
wgMLST	YPO3924 (argH)	argininosuccinate lyase
wgMLST	YPO3925 (argB)	acetylglutamate kinase
wgMLST	YPO3927 (argC)	N-acetyl-gamma-glutamyl-phosphate reductase
wgMLST	YPO3929 (ppc)	phosphoenolpyruvate carboxylase
wgMLST	YPO3937 (glpD)	glycerol-3-phosphate dehydrogenase
wgMLST	YPO3938 (glgP)	glycogen phosphorylase
wgMLST	YPO3939 (glgA)	glycogen synthase
wgMLST	YPO3941 (glgX)	glycogen debranching enzyme
wgMLST	YPO3949 (asd)	aspartate-semialdehyde dehydrogenase
wgMLST	YPO3954 (gntM)	idonate transporter
wgMLST	YPO3955 (gntR)	transcriptional regulator
wgMLST	YPO3956	"quercetin 2,3-dioxygenase"
wgMLST	YPO3967 (pit)	anion permease
wgMLST	YPO3969 (uspB)	universal stress protein B
wgMLST	YPO3970 (uspA)	transcriptional regulator
wgMLST	YPO3971 (gdhA)	glutamate dehydrogenase
wgMLST	YPO3975 (opdA)	oligopeptidase A
wgMLST	YPO3976 (rlmJ)	ribosomal RNA large subunit methyltransferase J
wgMLST	YPO3977 (gor)	glutathione-disulfide reductase
wgMLST	YPO3988	cyclic-guanylate-specific phosphodiesterase
wgMLST	YPO3989 (praC)	tautomerase
wgMLST	YPO3990 (kdgK)	2-dehydro-3-deoxygluconokinase
wgMLST	YPO3991 (pqqL)	peptidase
wgMLST	YPO4000 (dppD)	peptide ABC transporter ATP-binding protein
wgMLST	YPO4001 (dppC)	peptide ABC transporter
wgMLST	YPO4003 (dppA)	peptide ABC transporter substrate-binding protein
wgMLST	YPO4012 (uhpA)	DNA-binding response regulator
wgMLST	YPO4014	membrane protein
wgMLST	YPO4016 (hutH)	histidine ammonia-lyase
wgMLST	YPO4034 (lacI)	XylR family transcriptional regulator
wgMLST	YPO4035 (xylH)	xylose ABC transporter permease
wgMLST	YPO4036 (xylG)	D-xylose ABC transporter ATP-binding protein
wgMLST	YPO4037 (xylF)	D-xylose transporter subunit XylF
wgMLST	YPO4038 (xylA)	xylose isomerase
wgMLST	YPO4045	O-acetyltransferase
wgMLST	YPO4048 (cmr)	multidrug transporter MdfA
wgMLST	YPO4054 (selA)	L-selenocysteinyl-tRNA(Sec) synthase
wgMLST	YPO4056 (fdoI)	formate dehydrogenase-N subunit gamma
wgMLST	YPO4057 (fdoH)	formate dehydrogenase subunit beta
wgMLST	YPO4061 (sodA)	superoxide dismutase
wgMLST	YPO4062 (cheM)	chemotaxis protein
wgMLST	YPO4065 (yibL)	hypothetical protein
wgMLST	YPO4066 (mtlR)	mannitol operon repressor
wgMLST	YPO4070 (yiaF)	putative exported protein
wgMLST	YPO4071 (glyS)	glycine--tRNA ligase subunit beta
wgMLST	YPO4072 (glyQ)	glycine--tRNA ligase subunit alpha
wgMLST	YPO4074 (tag)	3-methyladenine DNA glycosylase
wgMLST	YPO4078	bifunctional glyoxylate/hydroxypyruvate reductase B
wgMLST	YPO4085 (ibpA)	heat-shock protein IbpA
wgMLST	YPO4093	sugar phosphate phosphatase
wgMLST	YPO4094 (gyrB)	DNA gyrase subunit B
wgMLST	YPO4095 (recF)	DNA recombination protein RecF
wgMLST	YPO4096 (dnaN)	DNA polymerase III subunit beta
wgMLST	YPO4097 (dnaA)	chromosomal replication initiator protein DnaA
wgMLST	YPO4100 (rpmH)	50S ribosomal protein L34
wgMLST	YPO4101 (rnpA)	ribonuclease P protein component
wgMLST	YPO4103 (trmE)	tRNA uridine(34) 5-carboxymethylaminomethyl synthesis GTPase MnmE
wgMLST	YPO4104 (fabV)	trans-2-enoyl-CoA reductase
wgMLST	YPO4107 (yieG)	adenine permease PurP
wgMLST	YPO4108	6-phosphogluconate phosphatase
wgMLST	YPO4110	amino acid ABC transporter permease
wgMLST	YPO4111	amino acid ABC transporter substrate-binding protein
wgMLST	YPO4113 (phoU)	PhoU family transcriptional regulator
wgMLST	YPO4114 (pstB)	phosphate ABC transporter ATP-binding protein
wgMLST	YPO4115 (pstA)	phosphate transporter permease subunit PtsA
wgMLST	YPO4116 (pstC)	phosphate transporter permease subunit PstC
wgMLST	YPO4117 (pstS)	phosphate ABC transporter substrate-binding protein
wgMLST	YPO4118 (glmS)	glutamine--fructose-6-phosphate aminotransferase
wgMLST	YPO4119 (glmU)	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
wgMLST	YPO4120 (atpC)	F0F1 ATP synthase subunit epsilon
wgMLST	YPO4121 (atpD)	ATP synthase subunit beta
wgMLST	YPO4122 (atpG)	ATP F0F1 synthase subunit gamma
wgMLST	YPO4123 (atpA)	ATP synthase subunit alpha
wgMLST	YPO4124 (atpH)	ATP F0F1 synthase subunit delta
wgMLST	YPO4125 (atpF)	F0F1 ATP synthase subunit B
wgMLST	YPO4126 (atpE)	F0F1 ATP synthase subunit C
wgMLST	YPO4127 (atpB)	F0F1 ATP synthase subunit A
wgMLST	YPO4128 (atpI)	F0F1 ATP synthase subunit I
wgMLST	YPO4129 (gidB)	ribosomal RNA small subunit methyltransferase G
wgMLST	YPO4130 (gidA)	tRNA uridine(34) 5-carboxymethylaminomethyl synthesis enzyme MnmG
wgMLST	32473_H02_00392	hypothetical protein
wgMLST	32473_H02_00794	hypothetical protein
wgMLST	32473_H02_00887	hypothetical protein
wgMLST	32473_H02_01641	hypothetical protein
wgMLST	32473_H02_01731	hypothetical protein
wgMLST	32473_H02_01751	hypothetical protein
wgMLST	32473_H02_01759	weak similarity to Vibrio transposase
wgMLST	32473_H02_02362	hypothetical protein
wgMLST	32473_H02_03397	hypothetical protein
wgMLST	32473_H02_03765	hypothetical protein
wgMLST	32473_H02_03782	hypothetical protein
wgMLST	32473_H02_03783	hypothetical protein
wgMLST	32473_H02_03784	ATPase involved in DNA repair
wgMLST	32473_H02_03786	Antitoxin HigA
wgMLST	32473_H02_03787	hypothetical protein
wgMLST	32473_H02_03789	"Transposition protein, TnsD-related protein"
wgMLST	32473_H02_03790	ATPase AAA
wgMLST	32473_H02_03791	transposase
wgMLST	32473_H02_03792	transposase
wgMLST	32473_H02_03850	2-hydroxyacid dehydrogenase
wgMLST	32473_H02_04132	hypothetical protein
wgMLST	32473_H02_04134	hypothetical protein
wgMLST	32868_C01_02082	putative membrane protein
wgMLST	32868_C01_02092	reverse transcriptase
wgMLST	32868_C01_02393	transposase
wgMLST	32868_C01_02762	putative membrane protein
wgMLST	32868_C01_02773	hypothetical protein
wgMLST	32868_C01_02780	hypothetical protein
wgMLST	32868_C01_03222	hypothetical protein
wgMLST	32868_F02_00351	hypothetical protein
wgMLST	32868_F02_00896	Uncharacterised protein
wgMLST	32868_F02_00974	hypothetical protein
wgMLST	32868_F02_01280	putative inner membrane protein
wgMLST	32868_F02_02436	hypothetical protein
wgMLST	32868_F02_02650	putative envelope protein
wgMLST	32868_F02_02763	hypothetical protein
wgMLST	32868_F02_02836	DNA primase
wgMLST	32868_F02_02839	hypothetical protein
wgMLST	32868_F02_02908	Uncharacterised protein
wgMLST	32868_F02_03010 (rfbB)	dTDP-D-glucose-4%2C6-dehydratase
wgMLST	32868_F02_03161	hypothetical protein
wgMLST	32868_F02_03828	transcriptional regulator
wgMLST	32868_F02_03841	HD superfamily hydrolase
wgMLST	32868_F02_03842	hypothetical protein
wgMLST	32868_F02_03843	beta family protein
wgMLST	32868_F02_03844	protein cII
wgMLST	32868_F02_03885	hypothetical protein
wgMLST	32868_F02_04003	putative toxin subunit
wgMLST	33467_B01_00922	hypothetical
wgMLST	33467_B01_02804	hypothetical protein
wgMLST	33467_B01_02877	hypothetical protein
wgMLST	33467_B01_03028	hypothetical protein
wgMLST	33467_B01_03030	hypothetical protein
wgMLST	33467_B01_03031	hypothetical protein
wgMLST	33467_B01_03032	hypothetical protein
wgMLST	33467_B01_03033	Uncharacterised protein
wgMLST	33467_B01_03034	hypothetical protein
wgMLST	33467_B01_03035	hypothetical protein
wgMLST	33467_B01_03036	hypothetical protein
wgMLST	33467_B01_03039	hypothetical protein
wgMLST	33467_B01_03040	Uncharacterised protein
wgMLST	33467_B01_03041	hypothetical protein
wgMLST	33467_B01_03043	protein of unknown function
wgMLST	33467_B01_03044	hypothetical protein
wgMLST	33467_B01_03045	hypothetical protein
wgMLST	33467_B01_03047	hypothetical protein
wgMLST	33467_B01_03049	hypothetical protein
wgMLST	33467_B01_03050	transcriptional regulator
wgMLST	33467_B01_03053	putative gp58
wgMLST	33467_B01_03055 (dnaB)	DNA helicase
wgMLST	33467_B01_03056	hypothetical protein
wgMLST	33467_B01_03058	hypothetical protein
wgMLST	33467_B01_03066	hypothetical protein
wgMLST	33467_B01_03067	DNA packaging protein gp3 (Terminase small subunit)
wgMLST	33467_B01_03068	DNA packaging protein
wgMLST	33467_B01_03069	portal protein
wgMLST	33467_B01_03070	phage capsid protein
wgMLST	33467_B01_03071	coat protein
wgMLST	33467_B01_03072	"dihydrolipoamide acetyltransferase, partial"
wgMLST	33467_B01_03073	recombinase RmuC
wgMLST	36725_G02_00036	hypothetical protein
