Scheme name	Locus tag	Description
wgMLST	b4183 (yjfK)	DUF2491 family protein
wgMLST	b4184 (yjfL)	UPF0719 family inner membrane protein
wgMLST	b4185 (yjfM)	DUF1190 family protein
wgMLST	b4204 (yjfZ)	uncharacterized protein
wgMLST	b4205 (ytfA)	pseudogene
wgMLST	b4208 (cycA)	D-alanine/D-serine/glycine transporter
wgMLST	b4213 (cpdB)	2':3'-cyclic-nucleotide 2'-phosphodiesterase
wgMLST	b4215 (ytfI)	uncharacterized protein
wgMLST	b4216 (ytfJ)	putative transcriptional regulator
wgMLST	b4224 (chpS)	antitoxin of the ChpBS toxin-antitoxin system
wgMLST	b4225 (chpB)	toxin of the ChpB-ChpS toxin-antitoxin system
wgMLST	b4231 (yjfF)	inner membrane putative ABC superfamily sugar transporter permease
wgMLST	b4236 (cybC)	pseudogene
wgMLST	b4248 (yjgH)	UPF0131 family protein
wgMLST	b4249 (bdcA)	c-di-GMP-binding biofilm dispersal mediator protein
wgMLST	b4251 (bdcR)	transcriptional repressor for divergent bdcA
wgMLST	b4252 (tabA)	"biofilm modulator regulated by toxins; DUF386 family protein, cupin superfamily"
wgMLST	b4253 (yjgL)	uncharacterized protein
wgMLST	b4254 (argI)	ornithine carbamoyltransferase 1
wgMLST	b4257 (yjgN)	DUF898 family inner membrane protein
wgMLST	b4263 (yjgR)	DUF853 family protein with NTPase fold
wgMLST	b4264 (idnR)	"transcriptional repressor, 5-gluconate-binding"
wgMLST	b4265 (idnT)	L-idonate and D-gluconate transporter
wgMLST	b4266 (idnO)	5-keto-D-gluconate-5-reductase
wgMLST	b4267 (idnD)	"L-idonate 5-dehydrogenase, NAD-binding "
wgMLST	b4268 (idnK)	"D-gluconate kinase, thermosensitive "
wgMLST	b4269 (ahr)	"aldehyde reductase, NADPH-dependent, Zn-containing, broad specificity"
wgMLST	b4277 (yjgZ)	uncharacterized protein
wgMLST	b4278 (insG)	IS4 transposase
wgMLST	b4279 (yjhB)	putative transporter
wgMLST	b4280 (yjhC)	putative oxidoreductase
wgMLST	b4281 (yjhD)	pseudogene
wgMLST	b4282 (yjhE)	pseudogene
wgMLST	b4286 (yjhV)	pseudogene
wgMLST	b4287 (fecE)	iron-dicitrate transporter subunit
wgMLST	b4288 (fecD)	iron-dicitrate transporter subunit
wgMLST	b4289 (fecC)	iron-dicitrate transporter subunit
wgMLST	b4290 (fecB)	iron-dicitrate transporter subunit
wgMLST	b4291 (fecA)	ferric citrate outer membrane transporter
wgMLST	b4292 (fecR)	FecI pro-sigma factor; transmembrane signal transducer for ferric citrate transport; periplasmic FecA:ferric citrate sensor and cytoplasmic FecI ECF sigma factor activator
wgMLST	b4293 (fecI)	"RNA polymerase, sigma 19 factor"
wgMLST	b4295 (yjhU)	putative DNA-binding transcriptional regulator
wgMLST	b4296 (yjhF)	putative transporter
wgMLST	b4297 (yjhG)	putative dehydratase
wgMLST	b4298 (yjhH)	putative lyase/synthase
wgMLST	b4299 (yjhI)	putative DNA-binding transcriptional regulator
wgMLST	b4300 (sgcR)	putative DNA-binding transcriptional regulator
wgMLST	b4301 (sgcE)	putative epimerase
wgMLST	b4302 (sgcA)	putative phosphotransferase enzyme IIA component
wgMLST	b4303 (sgcQ)	putative nucleoside triphosphatase
wgMLST	b4304 (sgcC)	putative PTS system EIIC permease component
wgMLST	b4305 (sgcX)	putative endoglucanase with Zn-dependent exopeptidase domain
wgMLST	b4306 (yjhP)	putative methyltransferase
wgMLST	b4307 (yjhQ)	putative acetyltransferase
wgMLST	b4309 (nanS)	9-O-acetyl N-acetylneuraminic acid esterase
wgMLST	b4310 (nanM)	N-acetylneuraminic acid mutarotase
wgMLST	b4311 (nanC)	N-acetylnuraminic acid outer membrane channel protein
wgMLST	b4313 (fimE)	tyrosine recombinase/inversion of on/off regulator of fimA
wgMLST	b4314 (fimA)	major type 1 subunit fimbrin (pilin)
wgMLST	b4315 (fimI)	fimbrial protein involved in type 1 pilus biosynthesis
wgMLST	b4316 (fimC)	periplasmic chaperone
wgMLST	b4317 (fimD)	fimbrial usher outer membrane porin protein; FimCD chaperone-usher
wgMLST	b4318 (fimF)	minor component of type 1 fimbriae
wgMLST	b4319 (fimG)	minor component of type 1 fimbriae
wgMLST	b4320 (fimH)	minor component of type 1 fimbriae
wgMLST	b4321 (gntP)	fructuronate transporter
wgMLST	b4325 (yjiC)	uncharacterized protein
wgMLST	b4326 (iraD)	"RpoS stabilzer after DNA damage, anti-RssB factor"
wgMLST	b4327 (hypT)	hypochlorite-responsive transcription factor
wgMLST	b4328 (iadA)	isoaspartyl dipeptidase
wgMLST	b4329 (yjiG)	SpmB family inner membrane protein
wgMLST	b4330 (yjiH)	nucleoside recognition pore and gate family putative inner membrane transporter
wgMLST	b4331 (kptA)	RNA 2'-phosphotransferase
wgMLST	b4332 (yjiJ)	DUF1228 family putative inner membrane MFS superfamily transporter
wgMLST	b4333 (yjiK)	SdiA-regulated family putative membrane-anchored protein; putative phytase-like esterase
wgMLST	b4334 (yjiL)	"putative ATPase, activator of (R)-hydroxyglutaryl-CoA dehydratase"
wgMLST	b4335 (yjiM)	putative 2-hydroxyglutaryl-CoA dehydratase
wgMLST	b4336 (yjiN)	zinc-type alcohol dehydrogenase-like protein
wgMLST	b4337 (mdtM)	multidrug efflux system protein
wgMLST	b4340 (yjiR)	putative DNA-binding transcriptional regulator/putative aminotransferase
wgMLST	b4341 (yjiS)	DUF1127 family protein
wgMLST	b4345 (mcrC)	"5-methylcytosine-specific restriction enzyme McrBC, subunit McrC "
wgMLST	b4346 (mcrB)	"5-methylcytosine-specific restriction enzyme McrBC, subunit McrB "
wgMLST	b4347 (symE)	toxic peptide regulated by antisense sRNA symR
wgMLST	b4348 (hsdS)	specificity determinant for hsdM and hsdR
wgMLST	b4349 (hsdM)	DNA methyltransferase M
wgMLST	b4350 (hsdR)	endonuclease R Type I restriction enzyme
wgMLST	b4351 (mrr)	methylated adenine and cytosine restriction protein
wgMLST	b4353 (yjiX)	DUF466 family protein
wgMLST	b4356 (yjjL)	L-galactonate transporter
wgMLST	b4357 (yjjM)	yjjMN operon transcriptional activator
wgMLST	b4365 (yjjQ)	putative transcriptional regulator
wgMLST	b4375 (prfC)	peptide chain release factor RF-3
wgMLST	b4378 (yjjV)	putative DNase
wgMLST	b4380 (yjjI)	"DUF3029 family protein, putative glycine radical enzyme"
wgMLST	b4385 (yjjJ)	putative protein kinase
wgMLST	b4394 (yjjX)	"non-canonical purine NTP phosphatase, ITPase/XTPase"
wgMLST	b4415 (hokE)	"toxic polypeptide, small"
wgMLST	b4419 (ldrA)	"toxic polypeptide, small"
wgMLST	b4453 (ldrD)	"toxic polypeptide, small"
wgMLST	b4460 (araH)	fused L-arabinose transporter subunits of ABC superfamily: membrane components
wgMLST	b4463 (ygcU)	putative FAD-containing dehydrogenase
wgMLST	b4465 (yggP)	putative Zn-binding dehydrogenase
wgMLST	b4466 (yghJ)	DUF4092 family putative lipoprotein peptidase
wgMLST	b4467 (glcF)	glycolate oxidase 4Fe-4S iron-sulfur cluster subunit
wgMLST	b4468 (glcE)	glycolate oxidase FAD binding subunit
wgMLST	b4474 (frlC)	fructoselysine 3-epimerase
wgMLST	b4475 (rtcA)	RNA 3'-terminal phosphate cyclase
wgMLST	b4477 (dgoA)	2-oxo-3-deoxygalactonate 6-phosphate aldolase
wgMLST	b4478 (dgoD)	galactonate dehydratase
wgMLST	b4479 (dgoR)	putative DNA-binding transcriptional regulator
wgMLST	b4482 (yigE)	DUF2233 family protein
wgMLST	b4487 (yjdP)	putative periplasmic protein
wgMLST	b4501 (torI)	response regulator inhibitor for tor operon
wgMLST	b4506 (ykgO)	RpmJ-like protein
wgMLST	b4508 (peaD)	pseudogene
wgMLST	b4509 (ylcG)	"uncharacterized protein, DLP12 prophage"
wgMLST	b4511 (ybdZ)	"stimulator of EntF adenylation activity, MbtH-like"
wgMLST	b4517 (gnsA)	putative phosphatidylethanolamine synthesis regulator
wgMLST	b4520 (ymgF)	inner membrane division septum protein
wgMLST	b4526 (ydaE)	Rac prophage; conserved protein
wgMLST	b4532 (hicA)	mRNA interferase toxin of the HicAB toxin-antitoxin system
wgMLST	b4533 (ynfO)	"uncharacterized protein, Qin prophage"
wgMLST	b4538 (yoeF)	pseudogene
wgMLST	b4539 (yoeB)	toxin of the YoeB-YefM toxin-antitoxin system
wgMLST	b4541 (yehK)	uncharacterized protein
wgMLST	b4550 (arfA)	alternate ribosome-rescue factor A
wgMLST	b4554 (yibT)	uncharacterized protein
wgMLST	b4559 (yjdO)	uncharacterized protein
wgMLST	b4565 (sgcB)	putative enzyme IIB component of PTS
wgMLST	b4566 (yjhX)	UPF0386 family protein
wgMLST	b4572 (ylbE)	NO-induced DUF1116 protein
wgMLST	b4586 (ykfM)	"lethality reduction protein, putative inner membrane protein"
wgMLST	b4588 (ylcH)	"uncharacterized protein, DLP12 prophage"
wgMLST	b4590 (ybfK)	uncharacterized protein
wgMLST	b4593 (ymgI)	uncharacterized protein
wgMLST	b4594 (ymgJ)	uncharacterized protein
wgMLST	b4599 (yneM)	inner membrane-associated protein
wgMLST	b4618 (tisB)	"toxic membrane persister formation peptide, LexA-regulated"
wgMLST	b4621 (yjbS)	uncharacterized protein
wgMLST	b4622 (ytcA)	putative inner membrane DUF1656 family protein; efflux pump associated
wgMLST	b4630 (ykgP)	pseudogene
wgMLST	b4631 (ykgQ)	pseudogene
wgMLST	b4642 (yoeD)	pseudogene
wgMLST	b4648 (ysaC)	pseudogene
wgMLST	b4655 (ythA)	uncharacterized protein
wgMLST	b4662 (sgrT)	inhibitor of glucose uptake
wgMLST	b4666 (ibsE)	toxic membrane protein
wgMLST	b4671 (ykgR)	uncharacterized protein
wgMLST	b4672 (ymiB)	uncharacterized protein
wgMLST	b4673 (ymjD)	pseudogene
wgMLST	b4674 (ynbG)	uncharacterized protein
wgMLST	b4677 (yobI)	uncharacterized protein
wgMLST	b4679 (yohP)	uncharacterized protein
wgMLST	b4682 (yqcG)	uncharacterized protein
wgMLST	b4683 (yqeL)	uncharacterized protein
wgMLST	b4693 (aaaE)	pseudogene
wgMLST	b4694 (yagP)	pseudogene
wgMLST	BU34_RS02330 (-)	unnamed protein product
wgMLST	BU34_RS02335 (-)	hypothetical protein
wgMLST	BU34_RS02345 (-)	hypothetical protein
wgMLST	BU34_RS02350 (-)	baseplate J-like family protein
wgMLST	BU34_RS02355 (-)	hypothetical protein
wgMLST	BU34_RS02360 (-)	hypothetical protein
wgMLST	BU34_RS02365 (-)	hypothetical protein
wgMLST	BU34_RS02370 (-)	hypothetical protein
wgMLST	BU34_RS02375 (-)	hypothetical protein
wgMLST	BU34_RS02380 (-)	hypothetical protein
wgMLST	BU34_RS02385 (-)	hypothetical protein
wgMLST	BU34_RS02390 (-)	hypothetical protein
wgMLST	BU34_RS02395 (-)	hypothetical protein
wgMLST	BU34_RS02400 (-)	hypothetical protein
wgMLST	BU34_RS02405 (-)	hypothetical protein
wgMLST	BU34_RS02410 (-)	hypothetical protein
wgMLST	BU34_RS02415 (-)	hypothetical protein
wgMLST	BU34_RS02420 (-)	hypothetical protein
wgMLST	BU34_RS02425 (-)	hypothetical protein
wgMLST	BU34_RS02430 (-)	NUDIX domain-containing protein
wgMLST	BU34_RS02435 (-)	hypothetical protein
wgMLST	BU34_RS02440 (-)	hypothetical protein
wgMLST	BU34_RS02445 (-)	terminase-like family protein
wgMLST	BU34_RS02450 (-)	bacteriophage protein
wgMLST	BU34_RS02545 (-)	Gp49
wgMLST	BU34_RS02550 (-)	Gp48
wgMLST	BU34_RS02620 (-)	hypothetical protein
wgMLST	BU34_RS03705 (vgrG)	type VI secretion system secreted protein VgrG
wgMLST	BU34_RS07320 (-)	hypothetical protein
wgMLST	BU34_RS07325 (-)	hypothetical protein
wgMLST	BU34_RS07360 (-)	hypothetical protein
wgMLST	BU34_RS07375 (-)	hypothetical protein
wgMLST	BU34_RS07390 (-)	hypothetical protein
wgMLST	BU34_RS07805 (-)	protein of unknown function DUF262
wgMLST	BU34_RS07870 (-)	replication protein C
wgMLST	BU34_RS07930 (pinR)	putative DNA-invertase from lambdoid prophage Rac
wgMLST	BU34_RS12325 (-)	"IS30, transposase"
wgMLST	BU34_RS14550 (-)	protein-tyrosine phosphatase
wgMLST	BU34_RS14560 (-)	membrane protein
wgMLST	BU34_RS15995 (-)	hypothetical protein
wgMLST	BU34_RS16000 (-)	hypothetical protein
wgMLST	BU34_RS16020 (-)	hypothetical protein
wgMLST	BU34_RS16030 (-)	Putative bacteriophage protein
wgMLST	BU34_RS16050 (-)	hypothetical protein
wgMLST	BU34_RS16055 (-)	hypothetical protein
wgMLST	BU34_RS16065 (-)	putative bacteriophage protein
wgMLST	BU34_RS16080 (-)	NTP pyrophosphohydrolase
wgMLST	BU34_RS16085 (-)	bacteriophage protein
wgMLST	BU34_RS16095 (-)	putative bacteriophage protein
wgMLST	BU34_RS16100 (-)	putative bacteriophage protein
wgMLST	BU34_RS16105 (-)	head-tail adaptor
wgMLST	BU34_RS16110 (-)	bacteriophage protein
wgMLST	BU34_RS16115 (-)	putative bacteriophage protein
wgMLST	BU34_RS16120 (-)	hypothetical protein
wgMLST	BU34_RS16130 (-)	bacteriophage protein
wgMLST	BU34_RS16135 (-)	hypothetical protein
wgMLST	BU34_RS16140 (-)	phage Mu F like family protein
wgMLST	BU34_RS16185 (-)	antiterminator
wgMLST	BU34_RS16195 (-)	protein ninG
wgMLST	BU34_RS16200 (-)	prophage protein NinE
wgMLST	BU34_RS16205 (-)	NinB protein
wgMLST	BU34_RS16210 (-)	hypothetical protein
wgMLST	BU34_RS16220 (-)	hypothetical protein
wgMLST	BU34_RS16225 (-)	hypothetical protein
wgMLST	BU34_RS16235 (-)	phage protein
wgMLST	BU34_RS16250 (-)	protein ren
wgMLST	BU34_RS16255 (dnaC)	DNA replication protein DnaC
wgMLST	BU34_RS16265 (-)	bacteriophage CII family protein
wgMLST	BU34_RS16270 (-)	Cro/Cl family transcriptional regulator
wgMLST	BU34_RS16280 (-)	hypothetical protein
wgMLST	BU34_RS16285 (-)	hypothetical protein
wgMLST	BU34_RS16290 (-)	hypothetical protein
wgMLST	BU34_RS16300 (-)	hypothetical protein
wgMLST	BU34_RS16310 (-)	hypothetical protein
wgMLST	BU34_RS16315 (-)	phage recombination protein Bet
wgMLST	BU34_RS16320 (-)	exonuclease
wgMLST	BU34_RS16340 (-)	Phage protein
wgMLST	BU34_RS16345 (-)	conjugal transfer protein TraR
wgMLST	BU34_RS18310 (-)	DNA breaking-rejoining protein
wgMLST	BU34_RS18315 (-)	antiterminator
wgMLST	BU34_RS18330 (-)	"bacteriophage protein, partial"
wgMLST	BU34_RS18340 (-)	hypothetical protein
wgMLST	BU34_RS20200 (-)	methyl-accepting chemotaxis protein
wgMLST	BU34_RS23815 (-)	hypothetical protein
wgMLST	BW25113_RS01770 (-)	hypothetical protein
wgMLST	BWG_RS20420 (-)	c-repressor
wgMLST	BWG_RS20425 (-)	DNA-binding protein
wgMLST	BWG_RS20520 (-)	"biopolymer transporter ExbB, partial"
wgMLST	BWG_RS20525 (-)	protein rexA
wgMLST	C_RS00010 (-)	transposase
wgMLST	C_RS00095 (-)	membrane protein
wgMLST	C_RS00100 (-)	arylsulfatase
wgMLST	C_RS00105 (-)	cytoplasmic protein
wgMLST	C_RS00165 (-)	membrane protein
wgMLST	C_RS00175 (-)	hypothetical protein
wgMLST	C_RS00365 (-)	hypothetical protein
wgMLST	C_RS00555 (-)	transposase
wgMLST	C_RS00560 (-)	"integrase core domain protein, partial"
wgMLST	C_RS00625 (-)	HNH nuclease
wgMLST	C_RS00640 (-)	colicin immunity protein / pyocin immunity protein
wgMLST	C_RS00780 (-)	fimbrial protein
wgMLST	C_RS01220 (-)	transposase
wgMLST	C_RS01265 (-)	ATPase AAA
wgMLST	C_RS01280 (-)	antitoxin of toxin-antitoxin stability system
wgMLST	C_RS01300 (-)	antirestriction protein klcA
wgMLST	C_RS01315 (-)	hypothetical protein
wgMLST	C_RS01320 (-)	hypothetical protein
wgMLST	C_RS01325 (-)	hypothetical protein
wgMLST	C_RS01330 (-)	hypothetical protein
wgMLST	C_RS01355 (-)	hsdR
wgMLST	C_RS01360 (-)	resolvase
wgMLST	C_RS01365 (-)	phage integrase family protein
wgMLST	C_RS01370 (-)	hypothetical protein
wgMLST	C_RS01375 (-)	unknown
wgMLST	C_RS01380 (-)	fatty-acid--CoA ligase
wgMLST	C_RS01385 (-)	ABC transporter substrate-binding protein
wgMLST	C_RS01390 (-)	iron-siderophore ABC transporter permease
wgMLST	C_RS01395 (-)	iron ABC transporter
wgMLST	C_RS01400 (-)	hypothetical protein
wgMLST	C_RS01405 (-)	hypothetical protein
wgMLST	C_RS01415 (-)	hypothetical protein
wgMLST	C_RS01425 (-)	hypothetical protein
wgMLST	C_RS01445 (-)	hypothetical protein
wgMLST	C_RS01450 (-)	hypothetical protein
wgMLST	C_RS01465 (-)	hypothetical protein
wgMLST	C_RS01470 (ogl)	oligogalacturonide lyase
wgMLST	C_RS01475 (-)	gluconate 5-dehydrogenase
wgMLST	C_RS01480 (-)	cupin
wgMLST	C_RS01485 (togT)	oligogalacturonide transporter
wgMLST	C_RS01490 (-)	exopolygalacturonate lyase
wgMLST	C_RS01495 (-)	hypothetical protein
wgMLST	C_RS01510 (-)	hypothetical protein
wgMLST	C_RS01525 (deoR)	"DeoR family transcriptional regulator, deoxyribose operon repressor"
wgMLST	C_RS01530 (rbsK)	ribokinase
wgMLST	C_RS01535 (fucP)	"MFS transporter, FHS family, L-fucose permease"
wgMLST	C_RS01540 (-)	DUF4432 domain-containing protein
wgMLST	C_RS01550 (-)	PTS ascorbate transporter subunit IIC
wgMLST	C_RS01555 (ulaB)	"PTS system, ascorbate-specific IIB component"
wgMLST	C_RS01560 (ulaC)	"PTS system, ascorbate-specific IIA component"
wgMLST	C_RS01565 (-)	LacI family transcriptional regulator
wgMLST	C_RS01580 (fhaB)	filamentous hemagglutinin
wgMLST	C_RS01585 (-)	hypothetical protein
wgMLST	C_RS01595 (fhaB)	filamentous hemagglutinin
wgMLST	C_RS01600 (-)	hypothetical protein
wgMLST	C_RS01650 (-)	transporter
wgMLST	C_RS01655 (-)	type I secretion system ATPase
wgMLST	C_RS01660 (lapC)	"membrane fusion protein, adhesin transport system"
wgMLST	C_RS01665 (-)	RTX family exoprotein A protein
wgMLST	C_RS01670 (-)	DNA-directed RNA polymerase sigma-70 factor
wgMLST	C_RS01675 (-)	helix-turn-helix transcriptional regulator
wgMLST	C_RS01685 (-)	conjugative transfer protein
wgMLST	C_RS01800 (-)	integrase
wgMLST	C_RS01805 (-)	transcriptional regulator
wgMLST	C_RS01810 (esp)	serine protease autotransporter
wgMLST	C_RS01815 (-)	transposase
wgMLST	C_RS01900 (-)	transcriptional regulator
wgMLST	C_RS01905 (-)	aldo/keto reductase
wgMLST	C_RS01990 (-)	DNA recombinase
wgMLST	C_RS02800 (-)	hypothetical protein
wgMLST	C_RS02950 (-)	hypothetical protein
wgMLST	C_RS02985 (-)	hypothetical protein
wgMLST	C_RS03545 (-)	transporter
wgMLST	C_RS03550 (-)	hypothetical protein
wgMLST	C_RS03555 (-)	glycosyl hydrolase
wgMLST	C_RS03560 (-)	membrane protein
wgMLST	C_RS03565 (dapA)	4-hydroxy-tetrahydrodipicolinate synthase
wgMLST	C_RS03570 (-)	alcohol dehydrogenase
wgMLST	C_RS03575 (-)	membrane protein
wgMLST	C_RS03580 (pdxA)	4-hydroxythreonine-4-phosphate dehydrogenase
wgMLST	C_RS03585 (-)	DeoR family transcriptional regulator
wgMLST	C_RS03805 (-)	tetratricopeptide repeat protein
wgMLST	C_RS03810 (-)	hypothetical protein
wgMLST	C_RS04035 (-)	transposase
wgMLST	C_RS04410 (-)	hypothetical protein
wgMLST	C_RS04420 (-)	hypothetical protein
wgMLST	C_RS04425 (-)	Repressor protein CI
wgMLST	C_RS04430 (-)	regulator for prophage
wgMLST	C_RS04435 (-)	phage regulatory CII family protein
wgMLST	C_RS04440 (-)	hypothetical protein
wgMLST	C_RS04445 (-)	hypothetical protein
wgMLST	C_RS04450 (-)	RNA polymerase-binding protein DksA
wgMLST	C_RS04455 (-)	methyl-directed repair DNA adenine methylase
wgMLST	C_RS04465 (-)	levan regulatory domain protein
wgMLST	C_RS04470 (-)	DNA damage-inducible protein DinI
wgMLST	C_RS04475 (-)	hypothetical protein
wgMLST	C_RS04480 (-)	hypothetical protein
wgMLST	C_RS04485 (-)	hypothetical protein
wgMLST	C_RS04490 (-)	phage portal protein
wgMLST	C_RS04495 (-)	oxidoreductase
wgMLST	C_RS04500 (-)	phage capsid scaffolding protein
wgMLST	C_RS04505 (-)	phage capsid protein
wgMLST	C_RS04510 (-)	phage small terminase subunit
wgMLST	C_RS04515 (-)	head completion/stabilization protein
wgMLST	C_RS04520 (-)	tail protein X
wgMLST	C_RS04525 (-)	"secretory protein, partial"
wgMLST	C_RS04530 (-)	lysozyme
wgMLST	C_RS04535 (-)	membrane protein
wgMLST	C_RS04540 (-)	LysB family phage lysis regulatory protein
wgMLST	C_RS04545 (-)	tail protein
wgMLST	C_RS04550 (-)	virion morphogenesis protein
wgMLST	C_RS04555 (-)	baseplate assembly protein
wgMLST	C_RS04560 (-)	baseplate assembly protein
wgMLST	C_RS04565 (-)	baseplate assembly protein
wgMLST	C_RS04570 (-)	phage tail protein I
wgMLST	C_RS04575 (-)	"phage tail-collar fiber family protein, partial"
wgMLST	C_RS04580 (-)	tail assembly chaperone
wgMLST	C_RS04585 (-)	acyltransferase family protein
wgMLST	C_RS04590 (-)	phage tail sheath monomer
wgMLST	C_RS04595 (-)	phage major tail tube protein
wgMLST	C_RS04600 (-)	phage tail protein
wgMLST	C_RS04605 (-)	phage P2 GpE family protein
wgMLST	C_RS04610 (-)	phage tail tape measure protein
wgMLST	C_RS04615 (-)	tail assembly protein
wgMLST	C_RS04620 (-)	putative bacteriophage late protein regulator
wgMLST	C_RS04625 (-)	transcriptional activator Ogr/delta
wgMLST	C_RS05520 (-)	enterotoxin
wgMLST	C_RS05525 (patB)	cystathione beta-lyase
wgMLST	C_RS05615 (-)	AMP-dependent synthetase
wgMLST	C_RS05675 (fhaB)	filamentous hemagglutinin
wgMLST	C_RS05685 (-)	filamentous hemagglutinin family N-terminal domain protein
wgMLST	C_RS05700 (-)	DNA polymerase III subunit epsilon
wgMLST	C_RS05705 (-)	colicin 10
wgMLST	C_RS05710 (-)	entry exclusion protein 2
wgMLST	C_RS05715 (-)	hypothetical protein
wgMLST	C_RS05730 (aroF)	3-deoxy-7-phosphoheptulonate synthase
wgMLST	C_RS05750 (-)	microcin H47 immunity protein mchI
wgMLST	C_RS05755 (-)	MchC protein
