Scheme name	Locus tag	Description
wgMLST	STMMW_23351 (elaA)	GNAT family N-acetyltransferase
wgMLST	STMMW_23361 (elaC)	putative metal-dependent hydrolase
wgMLST	STMMW_23391 (nuoN)	NADH dehydrogenase I chain N
wgMLST	STMMW_23401 (nuoM)	NADH-quinone oxidoreductase subunit M
wgMLST	STMMW_23411 (nuoL)	NADH-quinone oxidoreductase subunit L
wgMLST	STMMW_23412 (nuoK)	NADH:ubiquinone oxidoreductase subunit K
wgMLST	STMMW_23421 (nuoJ)	NADH:ubiquinone oxidoreductase subunit J
wgMLST	STMMW_23431 (nuoI)	NADH-quinone oxidoreductase subunit I
wgMLST	STMMW_23441 (nuoH)	NADH-quinone oxidoreductase subunit H
wgMLST	STMMW_23451 (nuoG)	NADH dehydrogenase I chain G
wgMLST	STMMW_23461 (nuoF)	NADH dehydrogenase I subunit F
wgMLST	STMMW_23471 (nuoE)	NADH-quinone oxidoreductase subunit E
wgMLST	STMMW_23481 (nuoC)	NADH-quinone oxidoreductase subunit C/D
wgMLST	STMMW_23491 (nuoB)	NADH dehydrogenase subunit B
wgMLST	STMMW_23501 (nuoA)	NADH-quinone oxidoreductase subunit A
wgMLST	STMMW_23521 (lrhA)	DNA-binding transcriptional repressor LrhA
wgMLST	STMMW_23531 (yfbQ)	Alanine transaminase
wgMLST	STMMW_23541 (yfbR)	5'-deoxynucleotidase YfbR
wgMLST	STMMW_23551 (yfbS)	transcriptional regulator
wgMLST	STMMW_23561 (yfbT)	putative phosphatase
wgMLST	STMMW_23571 (yfbU)	"YfbU protein, partial"
wgMLST	STMMW_23581	putative membrane protein
wgMLST	STMMW_23591 (ackA)	acetate kinase A/propionate kinase 2
wgMLST	STMMW_23601 (pta)	phosphate acetyltransferase
wgMLST	STMMW_23611 (yfcC)	putative membrane protein
wgMLST	STMMW_23621 (tktA)	transketolase
wgMLST	STMMW_23641 (ulaA)	PTS ascorbate transporter subunit IIC
wgMLST	STMMW_23651 (ulaB)	PTS mannitol transporter subunit IIB
wgMLST	STMMW_23661 (ulaC)	putative sugar phosphotransferase component II A
wgMLST	STMMW_23671	LacI family transcriptional regulator
wgMLST	STMMW_23681	NUDIX hydrolase YfcD
wgMLST	STMMW_23691 (yfcE)	phosphodiesterase
wgMLST	STMMW_23701 (yfcF)	glutathione S-transferase
wgMLST	STMMW_23711 (yfcG)	thiol:disulfide oxidoreductase
wgMLST	STMMW_23721 (yfcH)	epimerase
wgMLST	STMMW_23731 (hisP)	histidine/lysine/arginine/ornithine transporter subunit
wgMLST	STMMW_23741 (hisM)	amino acid ABC transporter permease
wgMLST	STMMW_23751 (hisQ)	amino acid ABC transporter permease
wgMLST	STMMW_23761 (hisJ)	zinc transporter
wgMLST	STMMW_23781 (ubiX)	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
wgMLST	STMMW_23791	putative amino acid transporter
wgMLST	STMMW_23801	amino-acid racemase
wgMLST	STMMW_23811	putative amino acid transporter
wgMLST	STMMW_23821 (lysA)	diaminopimelate decarboxylase
wgMLST	STMMW_23831 (rocR)	sigma-54-dependent Fis family transcriptional regulator
wgMLST	STMMW_23841 (purF)	amidophosphoribosyltransferase
wgMLST	STMMW_23851 (cvpA)	colicin V production protein
wgMLST	STMMW_23861 (dedD)	cell division protein DedD
wgMLST	STMMW_23871 (folC)	bifunctional tetrahydrofolate synthase/dihydrofolate synthase
wgMLST	STMMW_23881 (accD)	acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
wgMLST	STMMW_23891 (dedA)	DedA protein (dsg-1 protein)
wgMLST	STMMW_23901 (truA)	"tRNA pseudouridine(38,39,40) synthase TruA"
wgMLST	STMMW_23911 (usg)	aspartate-semialdehyde dehydrogenase
wgMLST	STMMW_23921 (pdxB)	erythronate-4-phosphate dehyrogenase
wgMLST	STMMW_23931 (div)	flagella biosynthesis regulator
wgMLST	STMMW_23941	transporter
wgMLST	STMMW_24021 (yfcL)	YfcL protein
wgMLST	STMMW_24031 (yfcM)	elongation factor P hydroxylase
wgMLST	STMMW_24041 (yfcA)	membrane protein
wgMLST	STMMW_24051 (mepA)	penicillin-insensitive murein endopeptidase
wgMLST	STMMW_24061 (aroC)	chorismate synthase
wgMLST	STMMW_24071 (yfcB)	N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase
wgMLST	STMMW_24081 (yfcN)	hypothetical protein
wgMLST	STMMW_24091 (sixA)	phosphohistidine phosphatase
wgMLST	STMMW_24101 (fadJ)	multifunctional fatty acid oxidation complex subunit alpha
wgMLST	STMMW_24111 (fadI)	3-ketoacyl-CoA thiolase
wgMLST	STMMW_24121 (yfcZ)	hypothetical protein
wgMLST	STMMW_24131 (fadL)	long-chain fatty acid outer membrane transporter
wgMLST	STMMW_24141 (vacJ)	ABC transporter permease
wgMLST	STMMW_24151 (yfdC)	transport
wgMLST	STMMW_24161 (pgtE)	outer membrane protease E
wgMLST	STMMW_24231	membrane protein
wgMLST	STMMW_24241 (lpxP)	lipid A biosynthesis palmitoleoyl acyltransferase
wgMLST	STMMW_24242 (ypdK)	conserved sORF
wgMLST	STMMW_24251 (yfdZ)	alanine transaminase
wgMLST	STMMW_24261	hypothetical protein
wgMLST	STMMW_24271 (glk)	glucokinase
wgMLST	STMMW_24281	voltage-gated family Cl-channel protein
wgMLST	STMMW_24291 (ipdC)	indolepyruvate decarboxylase
wgMLST	STMMW_24301 (gpr)	glyceraldehyde 3-phosphate reductase
wgMLST	STMMW_24311 (ypeC)	hypothetical protein
wgMLST	STMMW_24321 (mntH)	divalent metal cation transporter
wgMLST	STMMW_24331 (nupC)	nucleoside transporter NupC
wgMLST	STMMW_24341 (yfeA)	diguanylate cyclase
wgMLST	STMMW_24351 (yfeC)	Putative negative regulator
wgMLST	STMMW_24361 (yfeD)	hypothetical protein
wgMLST	STMMW_24371 (gltX)	glutamate--tRNA ligase
wgMLST	STMMW_24431 (yfeR)	LysR family transcriptional regulator YfeR
wgMLST	STMMW_24441 (yfeH)	transporter bile acid/Na+ symporter family
wgMLST	STMMW_24451	negative regulator
wgMLST	STMMW_24461 (lig)	DNA ligase (NAD(+)) LigA
wgMLST	STMMW_24471 (zipA)	cell division protein involved in FtsZ ring
wgMLST	STMMW_24481 (cysZ)	sulfate transporter CysZ
wgMLST	STMMW_24491 (cysK)	cysteine synthase A
wgMLST	STMMW_24501 (ptsH)	PTS sugar transporter
wgMLST	STMMW_24511 (ptsI)	phosphoenolpyruvate--protein phosphotransferase
wgMLST	STMMW_24521 (crr)	glucose-specific phosphotransferase enzyme IIA component
wgMLST	STMMW_24531	cytoplasmic protein
wgMLST	STMMW_24541 (pdxK)	pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase
wgMLST	STMMW_24551 (ptsJ)	transcriptional regulator PtsJ
wgMLST	STMMW_24591 (cysM)	cysteine synthase B (O-acetylserine sulfhydrolase B)
wgMLST	STMMW_24601 (cysA)	sulfate/thiosulfate transporter subunit
wgMLST	STMMW_24611 (cysW)	sulfate/thiosulfate transporter permease subunit
wgMLST	STMMW_24621 (cysU)	sulfate ABC transporter permease
wgMLST	STMMW_24631 (cysP)	thiosulfate transporter subunit
wgMLST	STMMW_24641 (ucpA)	NAD(P)-dependent oxidoreductase
wgMLST	STMMW_24651	putative iron-dependent peroxidase
wgMLST	STMMW_24661 (yfeY)	DUF1131 domain-containing protein
wgMLST	STMMW_24671 (yfeZ)	membrane protein
wgMLST	STMMW_24681	GNAT family acetyltransferase
wgMLST	STMMW_24691 (amiA)	N-acetylmuramoyl-l-alanine amidase I
wgMLST	STMMW_24731 (eutR)	transcriptional regulator EutR
wgMLST	STMMW_24741 (eutK)	carboxysome structural protein EutK
wgMLST	STMMW_24751 (eutL)	microcompartment protein EutL
wgMLST	STMMW_24761 (eutC)	ethanolamine ammonia-lyase light chain
wgMLST	STMMW_24771 (eutB)	ethanolamine ammonia lyase large subunit
wgMLST	STMMW_24781 (eutA)	reactivating factor for ethanolamine ammonia lyase
wgMLST	STMMW_24791 (eutH)	ethanolamine utilization protein EutH
wgMLST	STMMW_24801 (eutG)	ethanol dehydrogenase EutG
wgMLST	STMMW_24821 (eutE)	aldehyde dehydrogenase EutE
wgMLST	STMMW_24831 (eutN)	ethanolamine utilization protein EutN
wgMLST	STMMW_24841 (eutM)	carboxysome structural protein EutM
wgMLST	STMMW_24851 (eutD)	phosphate acetyltransferase
wgMLST	STMMW_24861 (eutT)	ethanolamine utilization cobalamin adenosyltransferase
wgMLST	STMMW_24871 (eutQ)	Ethanolamine utilization protein eutQ
wgMLST	STMMW_24881 (eutP)	ethanolamine utilization protein EutP
wgMLST	STMMW_24891 (eutS)	ethanolamine utilization protein EutS
wgMLST	STMMW_24911 (maeB)	bifunctional malic enzyme oxidoreductase/phosphotransacetylase
wgMLST	STMMW_24921 (tal)	transaldolase A
wgMLST	STMMW_24941	Putative cytoplasmic protein
wgMLST	STMMW_24951 (ypfG)	putative exported protein
wgMLST	STMMW_24961 (yffH)	"nudix hydrolase, YffH family"
wgMLST	STMMW_24971	beta-lactamase
wgMLST	STMMW_24981 (aegA)	oxidoreductase FeS-binding subunit
wgMLST	STMMW_24991 (narQ)	nitrate/nitrite two-component system sensor histidine kinase
wgMLST	STMMW_25011 (yffB)	glutathione-dependent thiol reductase
wgMLST	STMMW_25021 (dapE)	succinyl-diaminopimelate desuccinylase
wgMLST	STMMW_25022	membrane protein
wgMLST	STMMW_25031 (ypfI)	tRNA cytosine(34) acetyltransferase TmcA
wgMLST	STMMW_25041	neutral zinc metallopeptidase
wgMLST	STMMW_25051 (purC)	phosphoribosylaminoimidazolesuccinocarboxamide synthase
wgMLST	STMMW_25061 (nlpB)	outer membrane protein assembly factor BamC
wgMLST	STMMW_25071 (dapA)	4-hydroxy-tetrahydrodipicolinate synthase
wgMLST	STMMW_25081 (gcvR)	Glycine cleavage system transcriptional antiactivator GcvR
wgMLST	STMMW_25091 (bcp)	peroxiredoxin
wgMLST	STMMW_25101 (perM)	AI-2E family transporter
wgMLST	STMMW_25111	Exported zinc metalloprotease YfgC precursor
wgMLST	STMMW_25121 (yfgD)	arsenate reductase (glutaredoxin)
wgMLST	STMMW_25131 (yfgE)	DnaA regulatory inactivator Hda
wgMLST	STMMW_25141 (uraA)	uracil/xanthine transporter
wgMLST	STMMW_25151 (upp)	uracil phosphoribosyltransferase
wgMLST	STMMW_25161 (purM)	phosphoribosylaminoimidazole synthetase
wgMLST	STMMW_25171 (purN)	phosphoribosylglycinamide formyltransferase
wgMLST	STMMW_25181 (ppk)	RNA degradosome polyphosphate kinase
wgMLST	STMMW_25191 (ppx)	exopolyphosphatase
wgMLST	STMMW_25201	cyclic di-GMP phosphodiesterase
wgMLST	STMMW_25211	"putative cytoplasmic protein, partial"
wgMLST	STMMW_25231	membrane protein
wgMLST	STMMW_25271 (guaA)	GMP synthetase
wgMLST	STMMW_25281 (guaB)	IMP dehydrogenase
wgMLST	STMMW_25351 (yfgJ)	"putative cytoplasmic protein, partial"
wgMLST	STMMW_25361 (engA)	ribosome biogenesis GTPase Der
wgMLST	STMMW_25371 (yfgL)	outer membrane protein assembly factor BamB
wgMLST	STMMW_25381 (yfgM)	putative inner membrane protein
wgMLST	STMMW_25391 (hisS)	histidyl-tRNA synthetase
wgMLST	STMMW_25401 (gcpE)	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
wgMLST	STMMW_25411 (yfgA)	cytoskeleton protein RodZ
wgMLST	STMMW_25421 (yfgB)	bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN
wgMLST	STMMW_25431 (ndk)	nucleoside-diphosphate kinase
wgMLST	STMMW_25441	polyferredoxin
wgMLST	STMMW_25461 (dmsB)	"dimethylsulfoxide reductase, chain B"
wgMLST	STMMW_25481 (pbpC)	penicillin-binding protein 1C
wgMLST	STMMW_25501 (sseA)	3-mercaptopyruvate sulfurtransferase
wgMLST	STMMW_25521 (sseBb)	enhances serine sensitivity
wgMLST	STMMW_25531 (pepB)	peptidase B
wgMLST	STMMW_25541 (yfhJ)	Fe-S assembly protein IscX
wgMLST	STMMW_25551 (fdx)	"ferredoxin, 2Fe-2S type, ISC system"
wgMLST	STMMW_25571 (hscB)	co-chaperone HscB
wgMLST	STMMW_25581 (iscA)	iron-sulfur cluster assembly protein
wgMLST	STMMW_25591 (nifU)	iron-sulfur cluster scaffold-like protein
wgMLST	STMMW_25601 (iscS)	cysteine desulfurase IscS
wgMLST	STMMW_25611 (yfhP)	Fe-S cluster assembly transcriptional regulator IscR
wgMLST	STMMW_25621 (trmJ)	tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ
wgMLST	STMMW_25631 (suhB)	inositol monophosphatase
wgMLST	STMMW_25651 (asrA)	Anaerobic sulfite reductase subunit A
wgMLST	STMMW_25661 (asrB)	anaerobic sulfite reductase subunit B
wgMLST	STMMW_25671 (asrC)	sulfite reductase subunit C
wgMLST	STMMW_25681	nickel transporter
wgMLST	STMMW_25691	ABC transporter
wgMLST	STMMW_25701 (csiE)	stationary phase inducible protein CsiE
wgMLST	STMMW_25711 (hcaT)	3-phenylpropionic acid transporter
wgMLST	STMMW_25721 (glyA)	serine hydroxymethyltransferase
wgMLST	STMMW_25731 (hmpA)	nitric oxide dioxygenase
wgMLST	STMMW_25741 (cadC)	transcriptional regulator CadC
wgMLST	STMMW_25751 (cadB)	probable cadaverine/lysine antiporter
wgMLST	STMMW_25761 (cadA)	lysine decarboxylase inducible
wgMLST	STMMW_25801 (yfhG)	putative transcriptional regulator of two-component regulator protein (EBP familiiy)
wgMLST	STMMW_25811 (yfhK)	sensory kinase in regulatory system
wgMLST	STMMW_25821 (purG)	phosphoribosylformylglycinamidine synthase
wgMLST	STMMW_25831 (yfhD)	lytic transglycosylase F
wgMLST	STMMW_25841 (yfhC)	tRNA adenosine(34) deaminase TadA
wgMLST	STMMW_25851 (yfhB)	HAD family hydrolase
wgMLST	STMMW_25861 (scrA)	PTS N-acetylmuramic acid IIB component / PTS N-acetylmuramic acid IIC component
wgMLST	STMMW_25871 (murQ)	N-acetylmuramic acid 6-phosphate etherase
wgMLST	STMMW_25881 (yfhH)	transcriptional regulator
wgMLST	STMMW_25921 (yfhL)	ferredoxin
wgMLST	STMMW_25931 (acpS)	holo-ACP synthase
wgMLST	STMMW_25941 (pdxJ)	pyridoxine 5'-phosphate synthase
wgMLST	STMMW_25951 (recO)	DNA repair protein RecO
wgMLST	STMMW_25961 (era)	GTPase Era
wgMLST	STMMW_25971 (rnc)	ribonuclease 3
wgMLST	STMMW_25981 (lepB)	S26 family signal peptidase
wgMLST	STMMW_25991 (lepA)	Translation elongation factor LepA
wgMLST	STMMW_26571 (rseC)	Sigma factor RpoE regulatory protein RseC
wgMLST	STMMW_26581 (rseB)	sigma-E factor regulatory protein RseB
wgMLST	STMMW_26591 (rseA)	"anti sigma E (sigma 24) factor, negative regulator"
wgMLST	STMMW_26601 (rpoE)	ECF RNA polymerase sigma-E factor
wgMLST	STMMW_26611 (nadB)	L-aspartate oxidase
wgMLST	STMMW_26621 (yfiC)	tRNA (adenosine(37)-N6)-methyltransferase TrmM
wgMLST	STMMW_26631 (srmB)	ATP-dependent RNA helicase SrmB
wgMLST	STMMW_26671 (ung)	uracil-DNA glycosylase
wgMLST	STMMW_26681 (yfiF)	putative RNA methyltransferase
wgMLST	STMMW_26691 (trxC)	thiol disulfide reductase thioredoxin
wgMLST	STMMW_26711 (yfiQ)	acyl-CoA synthetase
wgMLST	STMMW_26721 (pssA)	phosphatidylserine synthase (CDP-diacylglycerol-serine O-phosphatidyltransferase)
wgMLST	STMMW_26731 (yfiM)	protein yfiM
wgMLST	STMMW_26741 (kgtP)	alpha-ketoglutarate transporter
wgMLST	STMMW_26751	cytoplasmic protein
wgMLST	STMMW_26761 (clpB)	Clp protease ClpB
wgMLST	STMMW_26771 (yfiH)	hypothetical protein
wgMLST	STMMW_26781 (rluD)	ribosomal large subunit pseudouridine synthase D
wgMLST	STMMW_26791 (yfiO)	outer membrane biogenesis protein BamD
wgMLST	STMMW_26801 (yfiA)	translation inhibitor protein RaiA
wgMLST	STMMW_26811 (pheA)	bifunctional chorismate mutase/prephenate dehydratase
wgMLST	STMMW_26821	gluconolactonase
wgMLST	STMMW_26831 (tyrA)	bifunctional chorismate mutase/prephenate dehydrogenase
wgMLST	STMMW_26841 (aroF)	phospho-2-dehydro-3-deoxyheptonate aldolase Tyr-sensitive
wgMLST	STMMW_26851 (yfiR)	putative exported protein
wgMLST	STMMW_26861 (yfiN)	putative inner membrane diguanylate cyclase
wgMLST	STMMW_26871 (rpl19)	50S ribosomal protein L19
wgMLST	STMMW_26881 (trmD)	tRNA (guanosine(37)-N1)-methyltransferase TrmD
wgMLST	STMMW_26891 (rimM)	Ribosome maturation factor RimM
wgMLST	STMMW_26901 (rps16)	30S ribosomal protein S16
wgMLST	STMMW_26911 (ffh)	signal recognition particle protein
wgMLST	STMMW_26921 (corE)	cytochrome c assembly protein
wgMLST	STMMW_26931 (corB)	corB transporter
wgMLST	STMMW_26971 (ppnK)	inorganic polyphosphate/ATP-NAD kinase
wgMLST	STMMW_26981 (recN)	recombinase
wgMLST	STMMW_26991 (smpA)	outer membrane biogenesis protein BamE
wgMLST	STMMW_27001 (rnfH)	RnfH family protein
wgMLST	STMMW_27021 (smpB)	SsrA-binding protein
wgMLST	STMMW_27041 (lapE)	TolC family type I secretion outer membrane protein
wgMLST	STMMW_27051 (lapB)	"Putative type I secretion protein, ATP-binding protein"
wgMLST	STMMW_27061 (lapC)	HlyD family type I secretion periplasmic adaptor subunit
wgMLST	STMMW_27411 (iroC)	multidrug ABC transporter ATPase
wgMLST	STMMW_27421 (iroD)	Trilactone hydrolase IroD
wgMLST	STMMW_27431 (iroE)	Periplasmic esterase IroE
wgMLST	STMMW_27441 (iroN)	outer membrane receptor FepA
wgMLST	STMMW_27481 (virK)	virulence factor VirK
wgMLST	STMMW_27501 (nixA)	nickel/cobalt transporter NixA
wgMLST	STMMW_27511 (tctE)	putative two-component system sensor kinase
wgMLST	STMMW_27521 (tctD)	two-component system response regulator
wgMLST	STMMW_27531 (tctC)	tricarboxylic transporter
wgMLST	STMMW_27541 (tctB)	tricarboxylate transporter TctB
wgMLST	STMMW_27551 (tctA)	tripartite tricarboxylate transporter TctA
wgMLST	STMMW_27561 (csiD)	carbon starvation induced protein
wgMLST	STMMW_27571 (ygaF)	GAB DTP gene cluster repressor
wgMLST	STMMW_27581 (gabD)	NAD-dependent succinate-semialdehyde dehydrogenase
wgMLST	STMMW_27591 (gabT)	4-aminobutyrate aminotransferase
wgMLST	STMMW_27601 (gabP)	GABA Gamma-aminobutyrate transporter
wgMLST	STMMW_27621 (ygaU)	Peptidoglycan-binding LysM
wgMLST	STMMW_27631 (yqaE)	transporter
wgMLST	STMMW_27641	transcriptional regulator
wgMLST	STMMW_27651 (ygaP)	Rhodanese-like sulfurtransferase
wgMLST	STMMW_27652	Rhodanese-related sulfurtransferase
wgMLST	STMMW_27661 (stpA)	"DNA binding protein, nucleoid-associated, partial"
wgMLST	STMMW_27671	L-alanine exporter AlaE
wgMLST	STMMW_27681 (ygaC)	Putative cytoplasmic protein
wgMLST	STMMW_27691 (ygaM)	membrane protein
wgMLST	STMMW_27721 (nrdH)	NrdH-redoxin
wgMLST	STMMW_27731 (nrdI)	ribonucleotide reductase assembly protein NrdI
wgMLST	STMMW_27741 (nrdE)	ribonucleoside-diphosphate reductase subunit alpha
wgMLST	STMMW_27751 (nrdF)	ribonucleotide reductase of class 1b subunit beta
wgMLST	STMMW_27761 (proV)	glycine betaine/L-proline ABC transporter ATP-binding protein
wgMLST	STMMW_27771 (proW)	proline/betaine ABC transporter permease ProW
wgMLST	STMMW_27781 (proX)	glycine betaine transporter periplasmic subunit
wgMLST	STMMW_27791	MFS transporter
wgMLST	STMMW_27801 (emrR)	transcriptional regulator
wgMLST	STMMW_27811 (emrA)	multidrug transporter
wgMLST	STMMW_27821 (emrB)	Inner membrane component of tripartite multidrug resistance system
wgMLST	STMMW_27841 (luxS)	"quorum-sensing autoinducer 2 (AI-2), LuxS"
wgMLST	STMMW_27851 (gshA)	glutamate--cysteine ligase
wgMLST	STMMW_27861 (yqaA)	membrane protein
wgMLST	STMMW_27871 (yqaB)	"HAD-superfamily hydrolase, subfamily IA"
wgMLST	STMMW_27881 (csrA)	carbon storage regulator
wgMLST	STMMW_27891 (alaS)	alanine--tRNA ligase
wgMLST	STMMW_27901 (oraA)	recombination regulator RecX
wgMLST	STMMW_27911 (recA)	recombinase A
wgMLST	STMMW_27921 (ygaD)	competence damage-inducible protein A
wgMLST	STMMW_27931 (mltB)	Membrane-bound lytic murein transglycosylase B precursor
wgMLST	STMMW_27941 (srlA)	PTS system glucitol/sorbitol-specific transporter subunit IIC
wgMLST	STMMW_27951 (srlE)	PTS sorbitol transporter subunit IIB
wgMLST	STMMW_27961 (slrB)	PTS system glucitol/sorbitol-specific transporter subunit IIA
wgMLST	STMMW_27971 (gutD)	sorbitol 6-phosphate dehydrogenase
wgMLST	STMMW_27981 (gutM)	DNA-binding transcriptional activator GutM
wgMLST	STMMW_27991 (srlR)	DNA-bindng transcriptional regulator SrlR
wgMLST	STMMW_28011 (norR)	nitric oxide reductase transcription regulator
wgMLST	STMMW_28021 (norV)	anaerobic nitric oxide reductase flavorubredoxin
wgMLST	STMMW_28031 (norW)	nitric oxide reductase FlRd-NAD+ reductase
wgMLST	STMMW_28051 (hydN)	formate dehydrogenase-H ferredoxin subunit
wgMLST	STMMW_28071 (hycI)	hydrogenase 3 maturation endopeptidase HyCI
wgMLST	STMMW_28081 (hycH)	formate hydrogenlyase maturation protein HycH
wgMLST	STMMW_28091 (hycG)	formate hydrogenlyase subunit 7
wgMLST	STMMW_28101 (hycF)	formate hydrogenlyase complex iron-sulfur subunit
wgMLST	STMMW_28111 (hycE)	hydrogenase 3 large subunit
wgMLST	STMMW_28121 (hycD)	hydrogenase 3 membrane subunit
wgMLST	STMMW_28131 (hycC)	formate hydrogenlyase subunit 3
wgMLST	STMMW_28141 (hycB)	formate hydrogenlyase
wgMLST	STMMW_28151 (hycA)	transcriptional regulator
wgMLST	STMMW_28161 (hypA)	hydrogenase nickel incorporation protein
wgMLST	STMMW_28171 (hypB)	hydrogenase nickel incorporation protein HypB
wgMLST	STMMW_28181 (hypC)	hydrogenase assembly protein HypC
wgMLST	STMMW_28191 (hypD)	hydrogenase formation protein HypD
wgMLST	STMMW_28201 (hypE)	putative hydrogenase expression/formation protein
wgMLST	STMMW_28211 (fhlA)	formate hydrogenlyase transcriptional activator
wgMLST	STMMW_28221 (ygbA)	hypothetical protein
wgMLST	STMMW_28231 (sitA)	Manganese ABC transporter SitA
wgMLST	STMMW_28241 (sitB)	manganese transporter
wgMLST	STMMW_28251 (sitC)	iron transporter inner membrane component
wgMLST	STMMW_28261 (sitD)	iron transporter inner membrane component
wgMLST	STMMW_28281 (sprB)	AraC family transcriptional regulator
wgMLST	STMMW_28291 (hilC)	transcriptional regulator SirC
wgMLST	STMMW_28301 (orgC)	putative type III secretion system effector protein OrgC
wgMLST	STMMW_28321 (orgA)	oxygen-regulated invasion protein OrgA
wgMLST	STMMW_28331 (prgK)	EscJ/YscJ/HrcJ family type III secretion inner membrane ring protein
wgMLST	STMMW_28341 (prgJ)	"type III secretion system needle complex protein PrgJ, partial"
wgMLST	STMMW_28361 (prgH)	type III secretion system needle complex protein PrgH
wgMLST	STMMW_28371 (hilD)	transcriptional regulator hilD
wgMLST	STMMW_28381 (hilA)	transcriptional regulator HilA
wgMLST	STMMW_28391 (iagB)	"invasion protein IagB, partial"
wgMLST	STMMW_28411 (sicP)	"chaperone protein SicP, partial"
wgMLST	STMMW_28431 (iacP)	sipF
wgMLST	STMMW_28441 (sipA)	pathogenicity island 1 effector protein SipA
wgMLST	STMMW_28451 (sipD)	pathogenicity island 1 effector protein
wgMLST	STMMW_28461 (sipC)	translocation machinery component
wgMLST	STMMW_28471 (sipB)	"pathogenicity island 1 effector protein SipB, partial"
wgMLST	STMMW_28481 (sicA)	CesD/SycD/LcrH family type III secretion system chaperone
wgMLST	STMMW_28491 (spaS)	EscU/YscU/HrcU family type III secretion system export apparatus switch protein
wgMLST	STMMW_28501 (spaR)	EscT/YscT/HrcT family type III secretion system export apparatus protein
wgMLST	STMMW_28511 (spaQ)	type III secretion system protein SpaQ
wgMLST	STMMW_28531 (spaO)	surface presentation of antigens protein (associated with type III secretion and virulence)
wgMLST	STMMW_28541 (invJ)	surface presentation of antigens protein SpaN
